19960104,-0.82,0.019,15.82403333,19.80966165,-3.23507707,-1.761657604
19960105,-0.15,0.019,15.36803333,19.88249198,-5.479565939,-1.706578964
19960108,0.24,0.019,14.322675,19.90010795,-5.959582103,-1.912532183
19960109,-1.67,0.019,19.278675,22.42930646,-2.376569875,-1.594326526
19960110,-1.62,0.019,22.41333333,26.87500075,-5.481223099,-1.796494881
19960111,0.87,0.019,17.98300833,26.71284665,-9.489689241,-1.770943129
19960112,-0.13,0.019,16.87440833,26.81475511,-9.906186865,-1.963748662
19960115,-0.58,0.019,18.72500833,26.99650626,-7.951747001,-1.791049895
19960116,1.02,0.019,16.54400833,25.69440221,-9.095488,-2.006630663
19960117,-0.09,0.019,16.921875,25.8411163,-9.130258082,-1.814051042
19960118,0.37,0.019,15.36803333,23.00053921,-6.946477377,-1.995475961
19960119,0.57,0.019,13.44083333,22.94916575,-9.140061485,-2.126224121
19960122,0.41,0.019,14.82963333,21.81762311,-6.20613372,-2.275500092
19960123,-0.02,0.019,15.3228,21.8294006,-6.231527901,-1.73394151
19960124,1.05,0.019,13.1043,21.42156237,-8.727057904,-1.189377254
19960125,-0.4,0.019,13.95363333,21.78760548,-7.234674233,-1.966052457
19960126,0.63,0.019,12,21.66923761,-9.652722311,-1.584202573
19960129,0.37,0.019,12.38300833,21.62495553,-8.913708765,-1.352680696
19960130,0.91,0.019,12.8547,21.39444457,-7.432299887,-2.168122592
19960131,0.83,0.019,13.08340833,21.17482806,-6.326148849,-2.277255259
19960201,0.43,0.02,13.33520833,21.16797637,-7.668476962,-1.938704215
19960202,-0.28,0.02,14.586075,21.12122576,-6.809939807,-1.770630756
19960205,0.74,0.02,15.09763333,20.49594427,-5.238890536,-2.007864169
19960206,0.68,0.02,17.73900833,20.34077758,-2.420735077,-1.663594811
19960207,0.36,0.02,16.59100833,17.77681524,-0.616023065,-1.715206296
19960208,0.8,0.02,16.077675,13.70573567,4.060667093,-1.427622107
19960209,0.08,0.02,17.83640833,13.7270115,5.078153119,-1.557627273
19960212,0.54,0.02,17.98300833,13.54995636,6.623455755,-1.312219948
19960213,-0.2,0.02,18.6003,13.54942791,6.197016735,-1.489586327
19960214,-0.46,0.02,20.25400833,14.49117948,7.308205496,-1.392275962
19960215,-0.31,0.02,21.68140833,14.93110097,7.933138173,-1.428102555
19960216,-0.39,0.02,19.68640833,15.286188,5.038812881,-1.339184285
19960220,-1.05,0.02,23.52,17.07132625,6.40969999,-1.858922123
19960221,1.05,0.02,17.44840833,16.67116195,1.427980513,-1.257200147
19960222,1.57,0.02,17.66613333,15.83154812,2.685393927,-1.337454539
19960223,0.08,0.02,18.20403333,15.80691387,3.447659477,-1.529911632
19960226,-1.05,0.02,22.3587,17.90495795,8.199452011,-1.457181775
19960227,-0.44,0.02,23.04640833,18.28611994,5.980238781,-1.208784934
19960228,-0.19,0.02,23.29653333,18.57559103,7.82159443,-1.15809554
19960229,-0.6,0.02,24.1968,19.25189805,9.239768262,-1.231484812
19960301,0.25,0.019,23.29653333,19.16976513,4.430941419,-0.629944808
19960304,0.92,0.019,23.15740833,18.89498505,8.061534033,-0.916268704
19960305,0.68,0.019,21.60083333,18.53928398,5.050605758,-1.075008452
19960306,-0.38,0.019,22.8528,19.05760696,2.677185432,-1.505457539
19960307,0.18,0.019,22.66000833,19.08975656,2.657099867,-1.256516424
19960308,-2.91,0.019,35.7075,32.2926266,0.054520079,-1.418009819
19960311,0.92,0.019,31.36333333,32.06731171,-2.36177295,-1.514666615
19960312,-0.49,0.019,30.36900833,32.3718832,-3.412364449,-1.468634953
19960313,0.42,0.019,27.39140833,32.45930566,-4.634132783,-1.476651617
19960314,0.41,0.019,23.88540833,32.42534355,-7.981783003,-1.44407346
19960315,0.17,0.019,22.79763333,31.77295297,-8.380017795,-1.641216545
19960318,1.47,0.019,24.969675,30.42984069,-5.794328539,-1.359144217
19960319,-0.15,0.019,28.06020833,30.13467865,-0.860999341,-1.542321568
19960320,-0.28,0.019,29.0163,28.77204808,0.509403952,-1.61609111
19960321,-0.09,0.019,26.22563333,28.862282,-1.782183327,-1.622668126
19960322,0.2,0.019,24.22520833,28.98745732,-3.41485428,-1.874640738
19960325,-0.3,0.019,26.52213333,28.96100515,-0.669166557,-1.825315172
19960326,0.28,0.019,26.40333333,26.83012016,1.450124276,-1.851550564
19960327,-0.34,0.019,26.67100833,26.75715188,3.846704487,-1.904474179
19960328,0.04,0.019,27.48213333,26.45572792,1.682655298,-1.441488808
19960329,-0.21,0.019,29.70453333,26.36827198,5.215153312,-1.907712491
19960401,1.04,0.022,26.70083333,25.73304294,3.141420556,-2.138546125
19960402,0.21,0.022,22.55020833,26.18118714,-3.609397501,-1.985911789
19960403,0.13,0.022,22.22240833,26.35039493,-3.376907099,-2.344773843
19960404,0.04,0.022,21.81603333,25.99581507,-2.835320759,-1.808522188
19960408,-1.67,0.022,29.2032,30.26133366,-1.555898136,-1.995609635
19960409,-0.13,0.022,24.99853333,19.05871926,6.284136892,-1.650049195
19960410,-1.19,0.022,34.0707,21.75708571,13.44855121,-1.757249612
19960411,-0.54,0.022,32.176875,21.69926042,9.323870138,-1.547855836
19960412,0.83,0.022,25.17203333,21.47225898,4.242155999,-1.553413115
19960415,0.81,0.022,23.604075,21.2349598,2.735172122,-1.78491887
19960416,0.49,0.022,22.55020833,21.10773822,2.467355576,-1.847618448
19960417,-0.49,0.022,24.282075,21.81405938,2.763123019,-1.770718673
19960418,0.47,0.022,22.440675,21.80447454,1.531439134,-1.793770478
19960419,0.22,0.022,19.0512,21.92217282,-1.718513123,-2.140046498
19960422,0.57,0.022,19.71203333,21.80688841,-1.551161656,-2.15598419
19960423,0.6,0.022,18.77500833,21.86012858,-3.061372145,-2.052498401
19960424,-0.01,0.022,18.525675,21.9001923,-2.884860288,-1.750878072
19960425,0.45,0.022,18.05653333,21.84771487,-3.814587918,-1.670068825
19960426,0.15,0.022,18.13020833,21.4148148,-2.945133438,-1.821671403
19960429,0.09,0.022,19.891875,21.53179348,0.21268162,-2.00371781
19960430,0.03,0.022,20.88240833,21.2101473,1.805147169,-1.83845675
19960501,0.22,0.019,21.52040833,21.31426643,2.677842816,-1.768786787
19960502,-1.61,0.019,28.89203333,25.36076335,4.936207759,-2.035793814
19960503,-0.11,0.019,23.24083333,25.59011861,-0.65108293,-2.132016781
19960506,-0.16,0.019,23.8572,25.56530389,-0.123587706,-1.88918211
19960507,-0.41,0.019,23.71640833,22.15816754,3.016884806,-1.862529595
19960508,0.61,0.019,20.7507,21.60324554,-0.092707349,-1.60314864
19960509,0.25,0.019,24.05500833,19.47761553,4.009387567,-1.783850465
19960510,1.09,0.019,20.30600833,19.02001182,1.417077972,-1.799294643
19960513,1.31,0.019,19.15213333,18.45740429,1.096728347,-1.829652392
19960514,0.72,0.019,18.50083333,18.53409482,0.848199126,-1.937767498
19960515,-0.02,0.019,20.25400833,18.54544598,1.802602007,-1.863121197
19960516,0.05,0.019,20.56700833,18.26253852,2.758723379,-1.981701403
19960517,0.55,0.019,19.07640833,17.84497679,1.500590508,-1.849721536
19960520,0.59,0.019,20.80333333,17.81912374,3.799687061,-1.819534305
19960521,-0.07,0.019,21.33333333,17.72739704,4.084867641,-1.674041786
19960522,0.62,0.019,20.02083333,17.62986212,3.568320993,-1.884316579
19960523,-0.26,0.019,21.789075,17.75852954,4.69816863,-1.833151428
19960524,0.24,0.019,20.1243,17.75202676,3.237339968,-1.90333215
19960528,-0.89,0.019,23.8572,18.92123427,6.199154191,-1.548062208
19960529,-0.68,0.019,24.51020833,19.48387812,5.913803179,-1.760899889
19960530,0.51,0.019,21.3867,19.40041408,1.93076645,-1.729060495
19960531,-0.18,0.019,21.52040833,19.71055258,3.626858578,-1.793724223
19960603,-0.25,0.02,23.6883,16.32033535,9.317494117,-1.679473431
19960604,0.68,0.02,21.81603333,16.02959796,8.062611173,-1.748293471
19960605,0.72,0.02,21.44013333,15.77381173,7.623784088,-1.894093379
19960606,-0.77,0.02,23.63213333,16.47127513,9.145472803,-1.59342391
19960607,-0.21,0.02,21.60083333,16.28538085,5.842291947,-1.359055349
19960610,-0.12,0.02,23.46403333,15.91216358,7.978128437,-1.450497728
19960611,-0.12,0.02,23.1852,16.14919806,7.602134156,-1.48229321
19960612,-0.08,0.02,24.08333333,16.41369534,7.884659223,-1.466432204
19960613,-0.29,0.02,24.42453333,16.47490719,8.662203157,-1.422486257
19960614,-0.45,0.02,28.95413333,16.85532044,8.700493248,-1.490682688
19960617,-0.21,0.02,25.4043,16.81711078,9.041295176,-1.410092925
19960618,-0.78,0.02,25.37520833,17.09727805,8.563824603,-1.284725489
19960619,-0.12,0.02,25.63763333,17.19100933,8.799585548,-1.428790713
19960620,-0.32,0.02,23.99840833,17.15509354,7.655921979,-1.587783901
19960621,0.58,0.02,20.80333333,16.89162916,4.40825645,-1.3370117
19960624,0.33,0.02,21.09400833,16.9912713,4.188922803,-1.264630566
19960625,-0.25,0.02,19.84040833,16.97284028,3.340497186,-1.531459269
19960626,-0.82,0.02,19.32940833,16.56965701,3.660690981,-1.412468079
19960627,0.6,0.02,16.779675,15.95993133,1.316387979,-1.200088981
19960628,0.73,0.02,15.5952,16.09884397,0.039081009,-1.274251153
19960701,0.75,0.02,15.82403333,15.86635644,0.495926481,-1.444948755
19960702,-0.29,0.02,16.779675,15.98658925,2.027159008,-1.281569903
19960703,-0.35,0.02,16.82700833,16.07192086,1.517285185,-1.517984814
19960705,-2.05,0.02,21.57400833,23.10103902,-1.875183715,-1.117491558
19960708,-0.86,0.02,22.46803333,23.19150019,-1.002398504,-0.993186446
19960709,0.32,0.02,19.99500833,23.20110659,-2.643575484,-0.996216476
19960710,-0.21,0.02,20.046675,23.28394786,-3.296630139,-1.208009332
19960711,-1.87,0.02,26.43300833,26.78350304,-1.470025732,-1.472153718
19960712,0,0.02,24.33900833,26.77257659,-4.46162755,-1.338973477
19960715,-2.69,0.02,33.70100833,35.67783593,-1.228284867,-1.133540136
19960716,-0.53,0.02,33.6675,35.55944067,-1.740318302,-1.125128012
19960717,1.42,0.02,30.78403333,35.22940169,-4.064027206,-1.228622746
19960718,1.6,0.02,26.79040833,34.27974649,-10.27244277,-1.455652978
19960719,-0.79,0.02,24.82563333,34.88625521,-9.324705359,-1.360061265
19960722,-0.95,0.02,34.71400833,35.90513679,-0.442187864,-1.444604393
19960723,-1.46,0.02,38.70020833,37.95317583,3.257556336,-1.419994033
19960724,-0.26,0.02,38.30613333,37.9601347,-0.681465599,-1.307088542
19960725,0.92,0.02,31.33100833,37.59341247,-6.291473308,-1.506055577
19960726,0.9,0.02,25.37520833,37.01899487,-12.11310403,-1.76283065
19960729,-0.79,0.02,33.63400833,37.90048338,0.27124514,-1.792876619
19960730,0.48,0.02,35.12340833,37.70795507,-1.309672157,-1.788913953
19960731,0.73,0.02,31.55763333,37.64984027,-3.329944679,-2.024334156
19960801,1.57,0.019,29.32813333,36.89151421,-4.324424551,-1.964475661
19960802,1.85,0.019,21.84300833,35.83891525,-13.14023573,-1.678400322
19960805,-0.29,0.019,25.11413333,30.09481609,-2.159714986,-2.03265348
19960806,0.31,0.019,23.88540833,29.42386869,-3.978634678,-2.090644939
19960807,0.39,0.019,21.97813333,28.20127348,-4.976993526,-1.973909166
19960808,-0.17,0.019,21.44013333,28.42345709,-6.077087604,-1.930628136
19960809,-0.28,0.019,20.72440833,25.48861551,-2.812969495,-1.930425234
19960812,0.54,0.019,20.202075,25.40247182,-4.175760809,-1.923748598
19960813,-0.79,0.019,22.440675,18.78633902,4.345486825,-1.892856341
19960814,0.39,0.019,21.2268,18.70399607,3.247781773,-1.850306369
19960815,0.08,0.019,19.91763333,19.18580901,1.910917479,-1.841029809
19960816,0.41,0.019,18.27800833,19.30217776,0.088805678,-1.783332102
19960819,0.07,0.019,19.431075,18.61734366,1.21009604,-1.788456773
19960820,-0.16,0.019,18.081075,17.95377775,0.682414155,-1.656137951
19960821,-0.09,0.019,17.5692,16.65917379,0.886819536,-1.911576418
19960822,0.86,0.019,15.663675,16.44039206,-0.240406346,-1.802573304
19960823,-0.36,0.019,16.75603333,17.03103474,0.198771628,-1.851384383
19960826,-0.37,0.019,19.71203333,17.33246831,3.136942657,-1.750646618
19960827,0.41,0.019,19.02600833,16.57801927,2.639884541,-1.834410354
19960828,0,0.019,19.00083333,16.65667152,2.547319746,-1.763413345
19960829,-0.95,0.019,21.92403333,18.61343363,3.149362831,-1.840850906
19960830,-0.63,0.019,24.111675,19.72633124,5.414637937,-2.00437615
19960903,0.15,0.022,28.42840833,19.9672224,10.58744304,-1.952342508
19960904,0.15,0.022,28.95413333,19.82402051,12.34695971,-2.227226036
19960905,-0.98,0.022,35.05500833,20.6581209,16.95586381,-1.961909733
19960906,0.99,0.022,24.3675,20.29648114,5.629930782,-1.739384144
19960909,0.98,0.022,22.30413333,19.53216986,3.884339784,-1.838655884
19960910,0.04,0.022,22.00520833,19.51515986,3.760585871,-2.029956105
19960911,0.42,0.022,21.49363333,19.57212627,3.590873312,-2.162591536
19960912,0.62,0.022,21.25340833,18.89910469,4.328755938,-2.088866129
19960913,1.29,0.022,19.25333333,18.30192961,2.284901069,-2.097621872
19960916,0.48,0.022,19.84040833,18.18987035,3.629507555,-2.32674863
19960917,-0.12,0.022,20.64563333,18.07007912,3.324132866,-1.821560399
19960918,-0.18,0.022,20.96163333,18.13181463,3.734792249,-1.677747487
19960919,0.18,0.022,21.41340833,18.12300343,3.127087625,-1.902925978
19960920,0.5,0.022,20.41020833,18.04637028,2.498630111,-2.231275104
19960923,-0.2,0.022,22.57763333,18.11041721,6.05372784,-2.152259734
19960924,-0.03,0.022,22.55020833,17.81751785,4.908213496,-2.060202823
19960925,0.15,0.022,21.92403333,17.58705003,5.06539962,-2.021621165
19960926,0.2,0.022,21.627675,17.57843728,4.934979729,-1.768346102
19960927,0.06,0.022,21.60083333,17.51251169,4.476188058,-2.495867956
19960930,0.19,0.022,23.941875,16.0470725,9.588848869,-2.038155185
19961001,0.02,0.018,24.22520833,14.69117282,10.82582871,-2.022898516
19961002,0.73,0.018,23.46403333,14.53820172,10.50744233,-1.990336024
19961003,-0.17,0.018,23.436075,14.57562242,10.76807074,-2.017072799
19961004,1.1,0.018,18.25333333,13.08016685,7.443931099,-1.630810676
19961007,0.18,0.018,19.02600833,13.33710543,8.162303728,-2.179336351
19961008,-0.44,0.018,20.22803333,13.83441459,8.200927723,-1.795509781
19961009,-0.51,0.018,21.57400833,14.40608513,8.213679432,-1.863713658
19961010,-0.23,0.018,22.0323,14.8684457,8.37817428,-1.813267901
19961011,0.7,0.018,18.92540833,14.72825039,4.999348483,-1.805314899
19961014,0.44,0.018,19.07640833,14.832082,5.195405866,-1.669006571
19961015,-0.17,0.018,20.88240833,14.87191668,6.740622709,-1.767877683
19961016,0.09,0.018,20.28,14.90215719,6.024299622,-1.783625032
19961017,0.24,0.018,19.78900833,14.82737355,5.294399914,-1.578226854
19961018,0.35,0.018,18.95053333,14.73024236,4.772549619,-1.799423994
19961021,-0.28,0.018,21.28003333,14.82939383,6.971796079,-1.706111151
19961022,-0.67,0.018,22.41333333,15.09837452,7.972729702,-1.746518085
19961023,-0.01,0.018,22.55020833,15.10083388,7.248598135,-1.765018521
19961024,-0.48,0.018,23.772675,15.70696464,9.613435742,-1.704072194
19961025,-0.21,0.018,24.91200833,15.93247902,8.492423079,-1.550179162
19961028,-0.62,0.018,28.02963333,16.34269496,13.72581561,-1.563058824
19961029,0.25,0.018,27.84653333,16.16599687,12.19168104,-1.565932445
19961030,-0.03,0.018,28.4592,16.16366134,14.02611385,-1.745434324
19961031,0.63,0.018,27.33100833,16.17048406,13.21237168,-1.554225287
19961101,-0.18,0.02,26.67100833,16.20078145,10.61460883,-1.55449318
19961104,0.27,0.02,27.12013333,16.19364204,14.24568532,-1.946796469
19961105,0.86,0.02,25.96020833,15.89543428,17.86454161,-2.379970847
19961106,1.39,0.02,23.99840833,15.07670621,6.600656322,-1.43030662
19961107,0.41,0.02,24.68200833,14.6545006,9.17095,-1.659265572
19961108,0.34,0.02,20.7507,14.46526209,7.61907849,-1.48013011
19961111,0.17,0.02,16.4268,14.56600878,6.368453871,-1.776311261
19961112,-0.23,0.02,19.6608,14.6994045,5.919989236,-1.94781441
19961113,0.18,0.02,18.47600833,14.66330626,4.420678264,-1.744304953
19961114,0.6,0.02,15.84700833,14.50083784,2.356065382,-1.907694695
19961115,0.06,0.02,17.18413333,14.48017772,3.843251716,-1.859736123
19961118,-0.17,0.02,19.0512,14.47904029,5.762271561,-1.850507284
19961119,0.54,0.02,19.32940833,14.15450821,5.706712345,-1.76302962
19961120,0.2,0.02,21.17363333,13.90142436,8.26534964,-1.872324856
19961121,-0.2,0.02,20.72440833,13.95883456,6.764213031,-1.960531167
19961122,0.74,0.02,18.55053333,13.15230738,5.637575624,-1.650581951
19961125,0.99,0.02,21.09400833,12.80004415,10.85624813,-1.42356486
19961126,-0.19,0.02,23.99840833,12.51606428,13.04822321,-1.605724927
19961127,0.02,0.02,23.97013333,12.57585483,12.17149743,-1.608626709
19961129,0.27,0.02,24.48163333,12.60640006,12.72901598,-1.867564953
19961202,0.06,0.022,26.79040833,12.63834387,13.86243473,-1.546921943
19961203,-0.74,0.022,29.07853333,13.58943722,15.20494294,-1.831296376
19961204,-0.33,0.022,26.79040833,13.76669643,10.89166051,-1.538510903
19961205,-0.07,0.022,27.42163333,13.76622959,14.56488544,-1.436689377
19961206,-0.74,0.022,29.51603333,14.51234788,17.24461139,-1.650146009
19961209,1.38,0.022,26.25520833,13.66805714,14.37753115,-1.452768299
19961210,-0.29,0.022,26.6412,13.80500777,14.38551021,-1.430239335
19961211,-0.91,0.022,32.2752,14.20166685,19.89907965,-1.730627379
19961212,-1.29,0.022,34.85020833,17.35407784,18.99181143,-1.479756562
19961213,-0.3,0.022,37.065675,17.53065841,20.61894685,-1.502790983
19961216,-1.12,0.022,40.296675,19.3892223,22.06168444,-1.586786392
19961217,0.47,0.022,35.94940833,19.17223973,17.07654248,-1.507008827
19961218,0.83,0.022,31.42803333,18.93974028,12.85944052,-1.749672983
19961219,1.56,0.022,29.35940833,17.70666359,12.86926997,-1.864294538
19961220,0.29,0.022,29.61020833,17.6588526,12.84644288,-1.995569454
19961223,-0.36,0.022,31.6875,17.82055439,14.69209793,-1.906559236
