"DATE","Rf","Market_EXERT","MSFT"
2000-05-03,0.023452380952381,-2.36512182768966,0.983905007359454
2000-05-04,0.0234126984126984,0.73148323475732,-0.177172257412495
2000-05-05,0.0236904761904762,1.18830043094576,0.976039026614073
2000-05-08,0.0245634920634921,-0.775761548507816,-1.84531480621672
2000-05-09,0.0243650793650794,-0.825012858875401,-2.86479264875198
2000-05-10,0.0243650793650794,-2.27999206243721,-2.39634627543301
2000-05-11,0.0243650793650794,2.26066589707394,2.54958472689146
2000-05-12,0.0243650793650794,1.05945861032508,1.38120210484545
2000-05-15,0.0248015873015873,1.70386065012066,0.81745092591905
2000-05-16,0.0246031746031746,0.943330847567128,0.180146219923927
2000-05-17,0.0240079365079365,-1.06786489501752,-2.60788062956778
2000-05-18,0.0234920634920635,-1.25057522483359,-2.21607468896455
